counter_name,timestamp,time_range,Max Active Threads,Max Active Threads_extra,Throughput,Throughput_extra,Average Duration,Average Duration_extra,Median Duration,Median Duration_extra,> 500 ms,> 500 ms_extra,> 1 second,> 1 second_extra,> 2 seconds,> 2 seconds_extra,> 3 seconds,> 3 seconds_extra,Standard Deviation,Standard Deviation_extra,Max Duration,Max Duration_extra,Min Duration,Min Duration_extra,Total Hits,Total Hits_extra,Total Completions,Total Completions_extra,(SQL)Avg. Duration,(SQL)Avg. Duration_extra,(SQL)Std. Dev,(SQL)Std. Dev_extra,(SQL)Max Duration,(SQL)Max Duration_extra,(SQL)Min Duration,(SQL)Min Duration_extra,Max Active Threads,Max Active Threads_extra,Max Throughput,Max Throughput_extra,Average Duration,Average Duration_extra,Standard Deviation,Standard Deviation_extra,Max Duration,Max Duration_extra,Min Duration,Min Duration_extra,(SQL)Avg. Duration,(SQL)Avg. Duration_extra,(SQL)Std. Dev,(SQL)Std. Dev_extra,(SQL)Max Duration,(SQL)Max Duration_extra,(SQL)Min Duration,(SQL)Min Duration_extra
WebRequest,2023-01-30 03:34:58.188,03:24:54:631 -> 03:34:54:631,72, (2023-01-27 13:34:37:753),218.80, per minute,77.00,,0.0,,1.28,%,0.14,%,0.05,%,0.05,%,929.01,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 03:34:51:078),2188,,2188,,48.00,,230.31,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 03:24:54:542),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),77.00,,929.01,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 03:34:51:078),48.00,,230.31,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 03:24:54:542)
WebRequest,2023-01-30 03:44:58.206,03:34:54:631 -> 03:44:54:631,72, (2023-01-27 13:34:37:753),285.70, per minute,77.00,,0.0,,2.00,%,0.39,%,0.04,%,0.00,%,928.82,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 03:44:53:244),2856,,2857,,48.00,,230.27,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 03:34:53:869),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),77.00,,928.82,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 03:44:53:244),48.00,,230.27,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 03:34:53:869)
WebRequest,2023-01-30 03:54:58.222,03:44:54:631 -> 03:54:54:631,72, (2023-01-27 13:34:37:753),310.20, per minute,77.00,,0.0,,1.13,%,0.26,%,0.10,%,0.06,%,928.60,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 03:54:53:926),3102,,3102,,48.00,,230.23,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 03:44:53:289),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),77.00,,928.60,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 03:54:53:926),48.00,,230.23,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 03:44:53:289)
WebRequest,2023-01-30 04:04:58.238,03:54:54:631 -> 04:04:54:631,72, (2023-01-27 13:34:37:753),201.50, per minute,77.00,,0.0,,1.69,%,0.55,%,0.00,%,0.00,%,928.47,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 04:04:07:650),2015,,2015,,48.00,,230.20,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 03:54:53:926),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),77.00,,928.47,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 04:04:07:650),48.00,,230.20,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 03:54:53:926)
WebRequest,2023-01-30 04:14:58.302,04:04:54:631 -> 04:14:54:631,72, (2023-01-27 13:34:37:753),214.20, per minute,76.00,,0.0,,2.29,%,1.07,%,0.09,%,0.00,%,928.32,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 04:14:46:063),2142,,2142,,48.00,,230.17,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 04:04:46:824),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,928.32,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 04:14:46:063),48.00,,230.17,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 04:04:46:824)
WebRequest,2023-01-30 04:24:58.320,04:14:54:631 -> 04:24:54:631,72, (2023-01-27 13:34:37:753),164.80, per minute,76.00,,0.0,,1.33,%,0.42,%,0.06,%,0.00,%,928.21,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 04:24:54:524),1648,,1648,,48.00,,230.15,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 04:14:46:063),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,928.21,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 04:24:54:524),48.00,,230.15,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 04:14:46:063)
WebRequest,2023-01-30 04:34:58.341,04:24:54:631 -> 04:34:54:631,72, (2023-01-27 13:34:37:753),124.70, per minute,76.00,,0.0,,1.12,%,0.16,%,0.00,%,0.00,%,928.12,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 04:33:57:232),1247,,1247,,48.00,,230.14,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 04:24:54:625),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,928.12,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 04:33:57:232),48.00,,230.14,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 04:24:54:625)
WebRequest,2023-01-30 04:44:58.357,04:34:54:631 -> 04:44:54:631,72, (2023-01-27 13:34:37:753),67.40, per minute,76.00,,0.0,,2.37,%,0.30,%,0.15,%,0.00,%,928.08,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 04:44:53:514),674,,674,,48.00,,230.13,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 04:34:53:243),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,928.08,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 04:44:53:514),48.00,,230.13,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 04:34:53:243)
WebRequest,2023-01-30 04:54:58.379,04:44:54:631 -> 04:54:54:631,72, (2023-01-27 13:34:37:753),136.00, per minute,76.00,,0.0,,1.10,%,0.15,%,0.00,%,0.00,%,927.98,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 04:54:00:819),1360,,1360,,48.00,,230.11,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 04:44:53:789),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.98,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 04:54:00:819),48.00,,230.11,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 04:44:53:789)
WebRequest,2023-01-30 05:04:58.398,04:54:54:631 -> 05:04:54:631,72, (2023-01-27 13:34:37:753),137.90, per minute,76.00,,0.0,,1.67,%,0.07,%,0.00,%,0.00,%,927.89,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 05:04:47:705),1379,,1379,,48.00,,230.08,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 04:54:54:153),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.89,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 05:04:47:705),48.00,,230.08,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 04:54:54:153)
WebRequest,2023-01-30 05:14:58.942,05:04:54:631 -> 05:14:54:631,72, (2023-01-27 13:34:37:753),116.70, per minute,76.00,,0.0,,3.08,%,0.34,%,0.09,%,0.00,%,927.81,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 05:14:51:793),1167,,1167,,48.00,,230.07,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 05:04:47:705),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.81,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 05:14:51:793),48.00,,230.07,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 05:04:47:705)
WebRequest,2023-01-30 05:24:58.955,05:14:54:631 -> 05:24:54:631,72, (2023-01-27 13:34:37:753),75.60, per minute,76.00,,0.0,,1.19,%,0.26,%,0.00,%,0.00,%,927.76,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 05:24:32:019),756,,756,,48.00,,230.06,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 05:14:51:794),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.76,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 05:24:32:019),48.00,,230.06,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 05:14:51:794)
WebRequest,2023-01-30 05:34:58.970,05:24:54:631 -> 05:34:54:631,72, (2023-01-27 13:34:37:753),60.40, per minute,76.00,,0.0,,2.65,%,0.66,%,0.17,%,0.00,%,927.72,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 05:33:04:522),604,,604,,48.00,,230.05,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 05:24:49:180),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.72,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 05:33:04:522),48.00,,230.05,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 05:24:49:180)
WebRequest,2023-01-30 05:44:58.992,05:34:54:631 -> 05:44:54:631,72, (2023-01-27 13:34:37:753),73.90, per minute,76.00,,0.0,,1.08,%,0.00,%,0.00,%,0.00,%,927.67,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 05:44:49:817),739,,739,,48.00,,230.04,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 05:34:45:476),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.67,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 05:44:49:817),48.00,,230.04,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 05:34:45:476)
WebRequest,2023-01-30 05:54:59.012,05:44:54:631 -> 05:54:54:631,72, (2023-01-27 13:34:37:753),40.20, per minute,76.00,,0.0,,2.49,%,1.00,%,0.00,%,0.00,%,927.64,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 05:53:04:853),402,,402,,48.00,,230.04,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 05:44:52:473),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.64,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 05:53:04:853),48.00,,230.04,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 05:44:52:473)
WebRequest,2023-01-30 06:04:59.032,05:54:54:631 -> 06:04:54:632,72, (2023-01-27 13:34:37:753),45.90, per minute,76.00,,0.0,,1.96,%,0.87,%,0.00,%,0.00,%,927.61,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 06:04:46:938),459,,459,,48.00,,230.03,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 05:54:20:143),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.61,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 06:04:46:938),48.00,,230.03,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 05:54:20:143)
WebRequest,2023-01-30 06:14:59.046,06:04:54:632 -> 06:14:54:632,72, (2023-01-27 13:34:37:753),43.10, per minute,76.00,,0.0,,0.23,%,0.00,%,0.00,%,0.00,%,927.58,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 06:13:43:569),431,,431,,48.00,,230.02,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 06:04:48:231),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.58,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 06:13:43:569),48.00,,230.02,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 06:04:48:231)
WebRequest,2023-01-30 06:24:59.062,06:14:54:632 -> 06:24:54:633,72, (2023-01-27 13:34:37:753),36.20, per minute,76.00,,0.0,,3.04,%,0.55,%,0.00,%,0.00,%,927.55,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 06:22:58:429),362,,362,,48.00,,230.02,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 06:13:53:395),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.55,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 06:22:58:429),48.00,,230.02,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 06:13:53:395)
WebRequest,2023-01-30 06:34:59.083,06:24:54:633 -> 06:34:54:633,72, (2023-01-27 13:34:37:753),64.30, per minute,76.00,,0.0,,0.93,%,0.00,%,0.00,%,0.00,%,927.51,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 06:34:47:020),643,,643,,48.00,,230.01,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 06:24:35:852),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.51,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 06:34:47:020),48.00,,230.01,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 06:24:35:852)
WebRequest,2023-01-30 06:44:59.099,06:34:54:633 -> 06:44:54:633,72, (2023-01-27 13:34:37:753),24.70, per minute,76.00,,0.0,,0.00,%,0.00,%,0.00,%,0.00,%,927.49,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 06:42:42:307),247,,247,,48.00,,230.01,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 06:34:49:728),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.49,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 06:42:42:307),48.00,,230.01,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 06:34:49:728)
WebRequest,2023-01-30 06:54:59.116,06:44:54:633 -> 06:54:54:633,72, (2023-01-27 13:34:37:753),42.60, per minute,76.00,,0.0,,0.94,%,0.00,%,0.00,%,0.00,%,927.46,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 06:53:13:642),426,,426,,48.00,,230.00,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 06:44:39:784),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.46,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 06:53:13:642),48.00,,230.00,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 06:44:39:784)
WebRequest,2023-01-30 07:04:59.133,06:54:54:633 -> 07:04:54:633,72, (2023-01-27 13:34:37:753),25.20, per minute,76.00,,0.0,,0.00,%,0.00,%,0.00,%,0.00,%,927.44,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 06:59:42:303),252,,252,,48.00,,229.99,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 06:54:42:262),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.44,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 06:59:42:303),48.00,,229.99,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 06:54:42:262)
WebRequest,2023-01-30 07:14:59.149,07:04:54:633 -> 07:14:54:633,72, (2023-01-27 13:34:37:753),18.30, per minute,76.00,,0.0,,1.09,%,0.00,%,0.00,%,0.00,%,927.43,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 07:12:44:386),183,,183,,48.00,,229.99,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 07:03:14:379),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.43,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 07:12:44:386),48.00,,229.99,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 07:03:14:379)
WebRequest,2023-01-30 07:24:59.167,07:14:54:633 -> 07:24:54:634,72, (2023-01-27 13:34:37:753),2.80, per minute,76.00,,0.0,,0.00,%,0.00,%,0.00,%,0.00,%,927.43,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 07:22:33:554),28,,28,,48.00,,229.99,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 07:14:00:529),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.43,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 07:22:33:554),48.00,,229.99,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 07:14:00:529)
WebRequest,2023-01-30 07:34:59.194,07:24:54:634 -> 07:34:54:634,72, (2023-01-27 13:34:37:753),11.10, per minute,76.00,,0.0,,1.80,%,0.90,%,0.90,%,0.00,%,927.42,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 07:29:40:239),111,,111,,48.00,,229.99,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 07:24:18:685),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.42,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 07:29:40:239),48.00,,229.99,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 07:24:18:685)
WebRequest,2023-01-30 07:44:59.212,07:34:54:634 -> 07:44:54:634,72, (2023-01-27 13:34:37:753),24.20, per minute,76.00,,0.0,,0.41,%,0.00,%,0.00,%,0.00,%,927.40,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 07:43:28:636),242,,242,,48.00,,229.99,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 07:33:21:799),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.40,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 07:43:28:636),48.00,,229.99,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 07:33:21:799)
WebRequest,2023-01-30 07:54:59.233,07:44:54:634 -> 07:54:54:634,72, (2023-01-27 13:34:37:753),14.20, per minute,76.00,,0.0,,0.00,%,0.00,%,0.00,%,0.00,%,927.40,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 07:47:20:653),142,,142,,48.00,,229.98,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 07:44:42:337),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.40,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 07:47:20:653),48.00,,229.98,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 07:44:42:337)
WebRequest,2023-01-30 08:04:59.250,07:54:54:634 -> 08:04:54:634,72, (2023-01-27 13:34:37:753),13.70, per minute,76.00,,0.0,,0.00,%,0.00,%,0.00,%,0.00,%,927.39,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 08:01:00:324),137,,137,,48.00,,229.98,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 07:53:13:855),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.39,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 08:01:00:324),48.00,,229.98,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 07:53:13:855)
WebRequest,2023-01-30 08:14:59.267,08:04:54:634 -> 08:14:54:634,72, (2023-01-27 13:34:37:753),31.00, per minute,76.00,,0.0,,3.23,%,1.61,%,0.32,%,0.00,%,927.37,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 08:12:14:815),310,,310,,48.00,,229.98,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 08:02:47:071),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.37,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 08:12:14:815),48.00,,229.98,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 08:02:47:071)
WebRequest,2023-01-30 08:24:59.281,08:14:54:634 -> 08:24:54:635,72, (2023-01-27 13:34:37:753),39.90, per minute,76.00,,0.0,,0.75,%,0.00,%,0.00,%,0.00,%,927.34,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 08:24:38:026),399,,399,,48.00,,229.97,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 08:13:29:442),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.34,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 08:24:38:026),48.00,,229.97,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 08:13:29:442)
WebRequest,2023-01-30 08:34:59.298,08:24:54:635 -> 08:34:54:635,72, (2023-01-27 13:34:37:753),7.10, per minute,76.00,,0.0,,0.00,%,0.00,%,0.00,%,0.00,%,927.33,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 08:34:04:142),71,,71,,48.00,,229.97,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 08:24:38:067),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.33,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 08:34:04:142),48.00,,229.97,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 08:24:38:067)
WebRequest,2023-01-30 08:44:59.313,08:34:54:635 -> 08:44:54:635,72, (2023-01-27 13:34:37:753),45.10, per minute,76.00,,0.0,,2.22,%,2.00,%,2.00,%,1.77,%,927.34,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 08:41:32:682),451,,451,,48.00,,229.96,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 08:34:39:758),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.34,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 08:41:32:682),48.00,,229.96,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 08:34:39:758)
WebRequest,2023-01-30 08:54:59.331,08:44:54:635 -> 08:54:54:635,72, (2023-01-27 13:34:37:753),25.80, per minute,76.00,,0.0,,12.79,%,8.91,%,6.20,%,3.10,%,927.35,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 08:52:39:850),258,,258,,48.00,,230.05,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 08:44:25:222),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.35,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 08:52:39:850),48.00,,230.05,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 08:44:25:222)
WebRequest,2023-01-30 09:04:59.350,08:54:54:635 -> 09:04:54:635,72, (2023-01-27 13:34:37:753),13.70, per minute,76.00,,0.0,,10.22,%,8.03,%,8.03,%,8.03,%,927.42,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 09:02:13:509),137,,137,,48.00,,230.17,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 08:54:02:240),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.42,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 09:02:13:509),48.00,,230.17,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 08:54:02:240)
WebRequest,2023-01-30 09:14:55.118,09:04:54:635 -> 09:14:54:635,72, (2023-01-27 13:34:37:753),7.00, per minute,76.00,,10.0,,14.29,%,11.43,%,11.43,%,11.43,%,927.48,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 09:05:09:943),70,,70,,48.00,,230.47,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 09:04:13:292),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.48,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 09:05:09:943),48.00,,230.47,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 09:04:13:292)
WebRequest,2023-01-30 09:24:55.141,09:14:54:635 -> 09:24:54:636,72, (2023-01-27 13:34:37:753),20.20, per minute,76.00,,0.0,,4.46,%,0.50,%,0.50,%,0.00,%,927.47,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 09:24:42:477),203,,202,,48.00,,230.72,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 09:14:29:379),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.47,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 09:24:42:477),48.00,,230.72,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 09:14:29:379)
WebRequest,2023-01-30 09:34:55.157,09:24:54:636 -> 09:34:54:636,72, (2023-01-27 13:34:37:753),27.10, per minute,76.00,,0.0,,2.95,%,0.74,%,0.00,%,0.00,%,927.45,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 09:33:03:486),270,,271,,48.00,,230.71,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 09:24:54:138),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.45,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 09:33:03:486),48.00,,230.71,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 09:24:54:138)
WebRequest,2023-01-30 09:44:55.172,09:34:54:636 -> 09:44:54:636,72, (2023-01-27 13:34:37:753),37.70, per minute,76.00,,0.0,,2.39,%,0.27,%,0.00,%,0.00,%,927.42,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 09:43:53:849),377,,377,,48.00,,230.71,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 09:34:38:157),72, (2023-01-27 13:34:37:753),4210.00, (2023-01-23 12:30:55 -> 2023-01-23 12:31:55),76.00,,927.42,,1646187, (2023-01-26 18:06:50:343),0, (2023-01-30 09:43:53:849),48.00,,230.71,,83481, (2023-01-23 16:08:09:707),0, (2023-01-30 09:34:38:157)
